date,10_slots_baseline,15_slots_baseline,20_slots_baseline,25_slots_baseline,10_slots_+_dead-money_eviction,20_slots_+_dead-money_eviction,20_slots_+_hot-swap_laggards,20_slots_+_eviction_+_hot-swap
2024-04-26,1814601.8030948797,2177993.389599199,1887257.518710326,1551072.4335604627,2805249.008692574,1687943.5116248145,1652722.5655607237,1622658.1265481368
2024-04-29,1860363.6391508174,2222636.864295565,1921304.6539103698,1576708.8553851612,2882484.8795335516,1720246.6407090803,1685464.6693199105,1649246.2084028167
2024-04-30,1805471.6051068155,2165832.3152434523,1875313.690058229,1544209.139927477,2782759.7299493523,1660115.75218485,1651309.467131336,1600138.0891959853
2024-05-01,1657330.688174507,2025891.4489945893,1775372.4046521455,1478318.644691069,2540395.385219494,1563821.30126448,1556877.420598008,1517211.8149768114
2024-05-02,1705428.6368597643,2078766.46187746,1820223.328640697,1511739.0288498201,2625212.8346193074,1610345.9129118917,1591831.398124579,1551446.4276981226
2024-05-03,1741611.3118577986,2115706.565652539,1845509.8382602362,1531508.4021747936,2690970.5472156694,1647867.1045351014,1617408.9555744997,1588693.3862370707
2024-05-06,1822268.002605401,2189372.183666069,1899792.4185267263,1573227.6272905336,2797119.269398171,1694556.1459121227,1679245.262050117,1638848.1203583097
2024-05-07,1816319.981838114,2190747.115559098,1904309.2241207517,1575229.07572388,2794933.5081442995,1698298.8727886404,1676617.0220936993,1639704.049512974
2024-05-08,1823702.1361498863,2202341.9351163623,1916085.7881183142,1582291.7449633544,2794303.553785753,1706812.731369164,1684577.5363708183,1650014.1655314108
2024-05-09,1796034.6844181202,2184016.514316651,1915317.589939877,1579973.8421219373,2761266.3725538095,1703176.4114511844,1677859.054024566,1645145.764582314
2024-05-10,1793313.8072108007,2181805.590875102,1911511.3283926698,1573853.9664520866,2753739.4351376393,1701803.7361166456,1676580.0063058683,1640803.5363104993
2024-05-13,1770356.4303596432,2165093.8564711846,1897098.9129727166,1564863.099481941,2720235.605822708,1686858.8243843482,1663260.284890947,1626033.0778719187
2024-05-14,1830144.9638755145,2221518.814847477,1941733.6469198724,1597613.6084477624,2808149.0287964186,1729124.168275136,1706976.5075716001,1665722.7487255873
2024-05-15,2006187.194055671,2385012.8423632933,2059984.7140279273,1683881.6454960862,3054115.32108842,1830211.3831539957,1816042.7910062768,1759138.5387206099
2024-05-16,1940107.9091585344,2322603.5632113884,2013057.7661989392,1651061.2081402817,2956532.066759619,1790291.0115381551,1774865.504275215,1722246.968257629
2024-05-17,1922496.395878971,2309574.9909565654,2003580.8847929868,1645003.474325163,2931701.05087026,1778596.434766098,1768486.3522216612,1711209.2959688492
2024-05-20,1949945.9471708,2339573.567557494,2030934.2252867993,1667392.6552125372,2976007.2683238406,1805245.571279614,1787221.2969588805,1731986.8354434713
2024-05-21,1942880.871513694,2339249.691234858,2034102.6177468435,1665615.8171327978,2971395.547019705,1810124.4858001727,1786487.506233654,1730565.8575977029
2024-05-22,1894686.1734069127,2284637.9266884658,1991773.3870361377,1631232.8475703131,2895901.1993284007,1759832.1114242226,1753485.7397106327,1681675.9694053151
2024-05-23,1856122.2178504872,2249112.877442075,1970375.8633209248,1612948.0651078825,2843913.1803294388,1740636.8269406655,1735274.1905788966,1667621.5419796656
2024-05-24,1907482.4541435305,2300922.7141149123,2012287.0860429055,1644189.4447286127,2919452.9548846744,1778762.2662035278,1773775.8135846353,1701620.2415842337
2024-05-28,1888935.6576590708,2285870.143253525,2002092.3066236118,1639274.6081634362,2892396.736789478,1770754.961163423,1767054.5840216794,1694592.9108158012
2024-05-29,1841877.1453233059,2235980.756290856,1961805.4125679934,1608953.2219233273,2821529.5141146732,1734233.753607103,1732506.7719981414,1661696.2587437406
2024-05-30,1838608.7737044464,2229521.1792462715,1961270.4066876762,1612146.73885509,2814143.221122112,1733853.0376066093,1735953.602708655,1665798.8553432075
2024-05-31,1785052.6918924737,2187793.668631696,1931738.3293922974,1592864.685004139,2734096.221353845,1706383.3968282698,1708037.5330708371,1640105.1084081572
2024-06-03,1745587.2471042813,2143260.322555623,1896598.7983104815,1567878.351821006,2667448.087488693,1669154.06391117,1684871.3932426516,1606090.833682572
2024-06-04,1723402.7103786385,2114590.8984020576,1871303.2332420088,1546564.717809144,2645345.6327256123,1642614.477232064,1662806.9397362417,1582714.4162214678
2024-06-05,1764930.386721043,2159975.0557783553,1910246.9375495212,1578133.9933468604,2714408.5327316173,1683913.785735748,1689894.5612075855,1615513.8246248493
2024-06-06,1728522.7117816696,2122642.2437573774,1882330.299325493,1557667.893134001,2666300.2010629987,1658751.8024612837,1665587.6791452433,1593416.9440235107
2024-06-07,1710563.7809383112,2096664.0161462482,1857419.6585834175,1537115.4020727118,2630916.232154392,1638411.0643719549,1648179.7424580604,1575717.6995598087
2024-06-10,1742391.1490479568,2128521.3891744837,1880456.1161961502,1556924.2310179097,2686549.5793857854,1673443.771003195,1670613.6078598702,1610340.2891950237
2024-06-11,1709558.142640819,2089614.0167558442,1850607.7884034964,1535700.769832404,2635384.361052418,1643990.953256605,1645903.0621704748,1584079.9865330695
2024-06-12,1724662.6684054865,2103267.0098371473,1864388.4106162982,1547961.724953835,2655568.8805581825,1667154.7454700225,1656861.0545169616,1602885.9184078493
2024-06-13,1841152.3005275503,2202552.181203463,1928929.1223341005,1589535.1674622067,2822033.078286539,1727299.7245332536,1717165.5954670736,1655944.4264728848
2024-06-14,1794055.6990522346,2149162.6381941834,1885103.035802473,1556179.4199157704,2746690.454535767,1675885.217786004,1684312.1575515897,1610026.3433243851
2024-06-17,1854811.851324708,2207411.3486035564,1927482.9653842698,1585831.9697048753,2835182.825457923,1717062.8554304345,1724125.409187653,1647051.0652349615
2024-06-18,1901441.217219008,2257283.3891865173,1966027.6996763828,1612566.026738223,2899260.1677299705,1754358.3848698635,1755232.9595154745,1681519.6435648976
2024-06-20,1903202.179274291,2259429.4087141836,1966350.3899860303,1614092.1099157329,2890270.438838601,1749229.9152020675,1755400.4221028355,1677416.5729088762
2024-06-21,1885081.4257141098,2244233.0338728474,1958504.7463271918,1610015.862551294,2864983.957422982,1743270.6331445137,1747239.3929639852,1670409.147703632
2024-06-24,1801708.2896013102,2172813.735227596,1911569.605896535,1580285.6082683986,2745775.201174036,1706725.6513342585,1701461.9214379138,1635911.1996188962
2024-06-25,1832481.3383109546,2196117.7737812204,1927563.5208593323,1591579.9534037285,2778318.999573384,1712146.9124082865,1719979.0766181601,1643484.0349496587
2024-06-26,1815147.0830465022,2179789.153313845,1917155.4042422292,1583906.5686667336,2752515.8006928377,1704157.3431209323,1712047.5665029946,1639277.8998889928
2024-06-27,1888313.8322245544,2248381.0568430186,1964565.6238739002,1623579.9562835107,2857848.2432127288,1745987.6178015594,1755971.494985846,1679027.460103405
2024-06-28,1802430.5252342294,2168667.1468750224,1905628.459721557,1580242.3281545243,2740465.733461234,1697169.7454768105,1706270.4205785762,1642638.6648906372
2024-07-01,1785654.9240660437,2146842.9586299225,1888775.727396438,1570056.6501937474,2702715.652328248,1668122.5690166997,1696041.921983961,1619440.934551191
2024-07-02,1822543.6392636602,2188274.317304039,1921426.66806872,1594381.7733467573,2767154.5767179127,1700934.3984720025,1725438.5773543927,1654269.0287790878
2024-07-03,1837625.4633098526,2207428.1638427745,1940490.2105938857,1609521.7896388336,2802252.7119640624,1718571.831762688,1735231.9131636012,1673271.4822802441
2024-07-05,1833980.351851896,2194173.3763648206,1922709.0298742217,1595804.0649956244,2777527.036845944,1701166.9049110422,1730118.3384766083,1655898.3291449263
2024-07-08,1900402.8909000368,2255440.9049329567,1968049.4921293638,1629514.9791246615,2894522.9336057887,1742782.4946978167,1769660.3712164506,1694867.73338032
2024-07-09,1884035.2625017473,2234337.540182784,1947978.9344824464,1615524.3147865226,2869115.4244170524,1729289.782414847,1750603.3135174143,1678400.2876407553
2024-07-10,1900765.7483013165,2244776.5136627047,1956316.2754102994,1621660.7546739117,2874388.036883968,1736954.6447837942,1759831.3259046352,1686168.507211658
2024-07-11,1899560.7423188826,2243525.405378168,1957755.3476071125,1624251.5624418731,2871078.839249357,1744367.6601143817,1764505.490576233,1694555.9403525966
2024-07-12,1930604.7124780065,2280319.074544701,1984342.5067792463,1642025.4660824756,2932638.5844142856,1771552.2787197935,1781381.2897788459,1718178.1565807625
2024-07-15,1927135.6264146953,2282138.5778687196,1995022.384649486,1656797.5196743119,2952037.4404610707,1786808.9840899566,1785796.5117118377,1735653.0198672765
2024-07-16,1909522.003896294,2269245.9621193395,1996863.6162731121,1660392.2688220602,2931836.201098671,1795934.470258308,1782385.861583106,1741230.6320863084
2024-07-17,1817559.1425341514,2179263.002620607,1924923.8363399224,1607008.869754084,2774693.4247337,1713048.645478228,1719485.9715118993,1659926.3660455206
2024-07-18,1797361.3873570168,2159899.817981573,1908080.4937612568,1590530.484272457,2751853.58089504,1701923.9799915696,1703270.1549563245,1648766.483222976
2024-07-19,1788431.225220738,2150737.8238472897,1898966.8352145639,1586846.7697785278,2735496.7871248964,1696955.9112790627,1694913.2250255123,1642619.0652062576
2024-07-22,1783514.6258408385,2158654.5910139256,1914580.132399517,1602076.8409221666,2741447.95849578,1719697.2244554113,1700911.7657908513,1659202.7867675282
2024-07-23,1778748.2113393783,2152351.611406201,1907807.053869144,1596071.560564427,2743509.2016615397,1712845.7919369224,1701932.098135987,1657688.661116833
2024-07-24,1667452.0902089782,2035394.6999615438,1812904.4977546097,1528345.0354737723,2554517.8448582543,1623936.9844075292,1623560.1096467245,1574989.2483304723
2024-07-25,1647862.712922086,2014808.7450932506,1797857.5793274462,1514882.0185614368,2534579.5016280776,1610668.270921065,1609088.4213504803,1563856.5239284365
2024-07-26,1677150.1041837002,2062686.566744824,1848443.1673786032,1550339.7275367952,2655444.1673799134,1660692.3005235658,1633330.8552865759,1610944.1993998862
2024-07-29,1649121.9912976546,2041745.0127739396,1833869.355122589,1538545.6748551386,2611253.614286079,1643791.0268326185,1621954.4579986834,1593534.1988503484
2024-07-30,1637117.6321282838,2023938.0803622229,1817047.7062272935,1521941.8975561615,2585737.129887141,1629309.4293295338,1614114.1572026024,1580223.9402990355
2024-07-31,1710078.0308349382,2095307.598700347,1886268.9840062475,1570848.9573898637,2692650.678881523,1690272.9798324225,1678534.1835504982,1637019.6282772936
2024-08-01,1655601.4310388027,2039330.0373958326,1831503.5943135412,1527720.2852024732,2615021.949837634,1641584.9158012958,1633024.009990891,1587650.4553605237
2024-08-02,1562868.1699974034,1934178.5111959889,1738397.4613260224,1449804.1884403622,2464984.8682089467,1559917.404785858,1545438.4343546939,1501575.9201505666
2024-08-05,1527626.909406698,1882491.4584237942,1688436.4488807041,1406388.6974244416,2388653.953328085,1509396.5290178382,1512619.564356676,1451925.1581159828
2024-08-06,1547671.2001535292,1907580.3704954193,1708865.0492369998,1424369.0233386196,2424988.1719694003,1540220.816980362,1527343.1401289785,1481119.035661098
2024-08-07,1384886.943679336,1754061.6779478388,1596058.4376996688,1352644.412051881,2177217.861807066,1439711.2321733658,1432085.3147943667,1397354.9323279583
2024-08-08,1423285.2439478317,1802612.1227234416,1638935.3013377087,1393108.9339470726,2249161.5066739535,1477772.3081886196,1461166.1588281232,1433904.5210259685
2024-08-09,1428789.029350176,1812480.6470862208,1643556.7599745467,1400729.1376162793,2253846.6674342956,1477989.0745171744,1464295.5876018982,1433346.9470779432
2024-08-12,1480535.5339514515,1862984.167755827,1678543.6802449613,1426902.8525705398,2319065.1931895376,1507525.5743211966,1494655.3909093011,1460542.0328968938
2024-08-13,1515017.1300916637,1901829.877242007,1709830.4371660962,1447612.1731677626,2379243.6840783395,1528817.7452084748,1519269.5891164946,1480543.8396794791
2024-08-14,1533275.3570122055,1918242.1128419444,1720297.1379741512,1454998.3487070072,2388808.1316356,1534692.7848172735,1530660.1127123067,1486894.0884575157
2024-08-15,1612334.2435614306,2006093.059634262,1793715.7290831462,1511244.4253338818,2514462.8089818093,1598728.3137213446,1589825.9509696472,1553057.0214948102
2024-08-16,1616626.7622470872,2009971.8947224768,1795023.1833624267,1512512.8039234546,2520387.102641684,1597293.3638896826,1594401.182646082,1550951.3622544736
2024-08-19,1609557.5948492992,2008371.169626251,1795723.6548896895,1513286.2340294786,2522635.269726774,1598830.5329465447,1589890.3431387,1553606.268436192
2024-08-20,1588505.570788383,1977594.5024174894,1766629.918979126,1491564.0469823508,2473422.1730099777,1568611.4849935698,1571639.1564526814,1524140.0573739586
2024-08-21,1603467.9458308246,1997881.8774434018,1784874.0698946486,1505548.533518355,2503491.1801263024,1585974.2292797496,1586129.7418514914,1540230.0757156787
2024-08-22,1572749.9869967904,1959319.2133153111,1753379.0524254325,1480772.3509006896,2446842.6509751286,1551359.8992232878,1567172.1296057461,1510283.5037158497
2024-08-23,1603572.1189918597,1999363.4610059587,1793645.589245204,1512423.345495346,2504699.711421535,1589873.5908112305,1594507.7495227824,1549314.4959382578
2024-08-26,1553097.7263847643,1959066.7081443109,1767964.044226811,1492305.9339375333,2443484.7723907414,1566678.9962299399,1560895.9728226177,1527427.5056505802
2024-08-27,1535909.6620809615,1939304.620523916,1752405.752329588,1479601.4297701889,2412468.6144460775,1550675.0099412126,1552763.3024339166,1515368.950412025
2024-08-28,1399112.19445173,1801792.6499358383,1649847.9417296955,1407066.7163936896,2199678.77217511,1462715.4288708102,1468232.2116181287,1435097.6982608857
2024-08-29,1411363.3456884376,1807660.076532793,1659232.1971364925,1415815.1397987057,2233512.1135830665,1477489.2842398593,1479037.8216187037,1451645.0530204515
2024-08-30,1405974.6254910063,1810429.2495604935,1667719.147784015,1423260.1559586737,2225934.377525193,1485871.928912497,1484663.2049264438,1457463.6384603966
2024-09-03,1369664.7374110187,1755496.7110754785,1610576.6360958668,1412033.5074590086,2158849.3441452906,1429924.4714593631,1459708.6346410895,1403578.9417731776
2024-09-04,1360984.6187289085,1739192.8836614855,1595002.0384647413,1398275.187398757,2143386.838211867,1418737.247992185,1454053.9285756724,1393511.183917661
2024-09-05,1370408.2464033563,1746224.6328623984,1589121.245966172,1396390.19292483,2160075.363722739,1410230.0535227647,1451912.4398520752,1381966.6925129609
2024-09-06,1355626.9970592842,1723887.5518903548,1566501.8281168246,1378014.236187432,2121249.0762308985,1389238.8472171733,1433379.2579906895,1357759.5612625885
2024-09-09,1364978.0457464897,1731024.8353771449,1582979.3546491596,1395729.090012265,2133736.2284612907,1407098.6682288395,1451911.944986398,1375062.7765082722
2024-09-10,1364461.953594259,1727979.8958959058,1580326.725338177,1392564.2324328062,2139496.063707306,1398939.8892849856,1447913.742426687,1367965.8534397911
2024-09-11,1372379.9166351175,1741413.3137164952,1593843.6147217115,1400654.7167319248,2151481.4826544737,1412438.9444194974,1456442.6424832265,1379693.0733770793
2024-09-12,1393701.3551879276,1769470.241047677,1619994.9168337667,1424723.7105059754,2185766.0458974577,1434637.4170268052,1478368.9738700688,1401003.698286892
2024-09-13,1408321.4462334816,1795873.4501775012,1643964.6136796481,1444132.1498537848,2218312.2404392147,1457948.163217648,1494768.3020260648,1423022.9787935175
2024-09-16,1431475.0615365673,1824551.7944073845,1666724.2653427043,1460034.302383495,2246288.0927060833,1478018.8037772377,1510033.0824850814,1437417.5754581094
2024-09-17,1437305.2291840701,1827441.9614568579,1669706.20931048,1464687.1173017966,2224993.874448577,1475843.2538734125,1508808.9915444758,1438011.3244194232
2024-09-18,1423934.4886927002,1816638.279589226,1665770.005950865,1461284.1711061487,2214126.9963893085,1472042.571713845,1504544.7185925005,1432584.5978482137
2024-09-19,1437656.6801702452,1845432.6648491144,1696496.3131326446,1486644.733312053,2248098.6522738063,1501279.8577137843,1517310.0356784759,1461327.9211650526
2024-09-20,1438296.9791221847,1841460.8917997316,1692740.3853751423,1481994.2801324888,2273605.7642180067,1493765.5070271674,1518691.6920168425,1462311.943397411
2024-09-23,1454689.714759193,1851063.0028744752,1698191.6991752412,1484212.033064044,2287097.7895465596,1502710.614950179,1527807.2873977092,1471449.1608348046
2024-09-24,1465580.5737001395,1863444.6211107243,1711307.6852124652,1496831.5634815088,2302037.5232865727,1514554.6929129383,1540737.529799828,1479045.4853174475
2024-09-25,1455859.4830158483,1839558.1186449027,1691229.6369111903,1477910.8437264608,2290598.023564657,1496762.8268095264,1525999.8916331383,1466198.7039933691
2024-09-26,1441040.712721554,1837911.839978942,1691956.7276407632,1475300.3134580804,2271301.382921042,1494349.095365179,1521137.2483623493,1456918.9508956363
2024-09-27,1438828.9998419879,1835292.3521286347,1691758.890230779,1478045.5702921513,2271732.5054853503,1500888.5837367761,1513303.9682128646,1460727.3255579555
2024-09-30,1436835.7546618504,1834318.3252218263,1689172.3433560159,1479023.4422532972,2266418.8048848957,1496827.5339821319,1520263.1189975643,1459758.6298162667
2024-10-01,1441247.4558374402,1836093.6262472384,1690057.1126438754,1481261.639729762,2274266.783080765,1496453.358948012,1506807.07638619,1459292.5967141353
2024-10-02,1437767.9711557608,1836635.884842163,1690884.6987413228,1481113.9591541565,2266317.7339227526,1498747.8082772125,1489589.5429974666,1461771.8488940725
2024-10-03,1442512.7798817235,1840416.8732673419,1695006.591362444,1482802.367672931,2267370.118374427,1504739.9117174407,1491469.2265920117,1466374.2670971744
2024-10-04,1451635.0462880651,1856039.0347379858,1715111.0807664667,1499724.3508041527,2299687.5692149876,1521557.7272477373,1509322.9953450635,1486112.3418001083
2024-10-07,1440176.3275030118,1849746.5166678424,1710538.3712546309,1493098.8441244757,2281384.9942742996,1516199.012316912,1498917.8397505598,1476816.434580139
2024-10-08,1453874.7450906057,1856911.3719177158,1711894.9136812133,1497481.617335547,2289346.308994855,1516388.7893021926,1496993.9214384523,1475377.5512005577
2024-10-09,1462063.5942225792,1861570.6609085281,1715686.9285517551,1500744.11104611,2299438.5924301688,1516529.0548219155,1503590.6938739226,1481912.424374875
2024-10-10,1458205.8578530587,1851715.286547443,1706128.586736118,1493671.6888946535,2285759.363536631,1507573.2157100218,1499390.6147379912,1472490.9460290384
2024-10-11,1481138.020473691,1879175.6487011407,1736720.5858560384,1522293.7248749423,2330677.353893465,1533006.7491148969,1519925.6985995013,1499079.1063280448
2024-10-14,1479008.3536651311,1870213.2597543604,1728635.1831888733,1516447.4989306412,2325327.3624775885,1525860.53257213,1517054.8523889403,1494936.7351918425
2024-10-15,1479745.5747506605,1866222.4214335734,1722625.2009636285,1513311.1828721222,2351746.216281325,1523307.804326058,1508962.022086923,1495287.1109981723
2024-10-16,1491486.3101413785,1882175.1382819815,1736741.2350381212,1523189.212543421,2367998.2903996184,1536961.2817992994,1516925.4821773497,1504675.3122393133
2024-10-17,1493209.2337156066,1880996.6554227653,1736596.6234094328,1521081.7615151552,2355141.574537787,1530555.7635354903,1519929.2288410207,1497223.7225384084
2024-10-18,1495771.4985189617,1887299.8051114737,1744855.6887651812,1527858.8213096787,2367754.0361729586,1535717.3836948078,1519373.4645391528,1500779.5635442105
2024-10-21,1489949.188909844,1881039.453708845,1740650.9289835393,1523143.263260403,2389008.1390082426,1537262.0857857747,1509546.313801301,1500500.4195954914
2024-10-22,1486502.6148138107,1857104.963265315,1709564.2445472712,1499547.926925387,2345722.5894512543,1506743.1860996601,1499661.7743290917,1479286.8711995364
2024-10-23,1485767.5951735752,1842378.6165954263,1686770.5350412738,1478986.0260739399,2327223.607311783,1486479.8871933247,1481912.2431976283,1460247.8128251433
2024-10-24,1484970.4363242923,1840122.51191925,1677837.1272738283,1474143.9408327118,2320408.7028416665,1478790.139776557,1477757.3991379358,1454741.5979068063
2024-10-25,1501125.3930758345,1853684.82362921,1689128.3206564428,1481612.3885579105,2343320.3823104473,1489518.6419554164,1483240.1625977461,1464205.8613192148
2024-10-28,1503168.917142509,1853754.3509820262,1687579.8995873888,1482758.7723211045,2340373.760821156,1483161.5237831534,1487479.491635802,1460301.119593906
2024-10-29,1521359.5590657007,1870787.9373699985,1698801.1943044807,1482903.0990732,2341089.6937853266,1469481.3623627312,1484538.2465800343,1443812.6141857617
2024-10-30,1518014.5871350535,1859123.15493867,1676069.827146208,1467774.6159294262,2337595.4192148824,1457943.4500358151,1468319.5966883388,1447214.9946833316
2024-10-31,1531783.397339526,1876971.1570180377,1688575.0745248133,1473128.5541877227,2366606.1749547855,1459699.0444768795,1476564.8987302813,1440189.9368752688
2024-11-01,1538227.9529137395,1881923.9728205027,1689728.594043476,1475993.3274356532,2366248.1822895883,1461751.170975307,1481166.4154510854,1444551.0454366256
2024-11-04,1542200.6432731028,1885672.0209934677,1696254.7447851372,1480659.8507680197,2378258.4281290295,1465800.0173569254,1497258.59317235,1456452.1551440856
2024-11-05,1567278.6377981638,1918716.2387710814,1728108.641003891,1506770.3696788067,2423961.196161425,1490086.3005312232,1520476.7642976132,1479916.424677838
2024-11-06,1587398.325671877,1959701.4493784145,1776366.2157038304,1550359.3861779142,2486423.1220869017,1539204.9615282866,1572287.8678688542,1538756.729274208
2024-11-07,1595099.9127294018,1973688.9609156328,1793013.7515225925,1561828.8680728492,2505728.3367250073,1548670.8316465283,1569942.6582249203,1548391.2483357035
2024-11-08,1605619.4554884646,2007915.9790118586,1827779.3328488574,1613659.4903379297,2586357.8132958924,1583032.6965446712,1587222.1216000372,1580951.4970440455
2024-11-11,1614204.35657589,2016962.2204496043,1838167.3572759128,1624124.535066652,2605792.5538074197,1594399.7914246216,1592678.098373288,1597401.1461947658
2024-11-12,1591236.259902401,1971468.3509117372,1796010.6001583296,1588283.0357116933,2528167.055420074,1555505.4802046516,1576120.6945676063,1562219.1569797997
2024-11-13,1580090.476819858,1950744.888067773,1776103.5550132254,1573686.4601682606,2496973.006322752,1542783.1757758115,1567519.3369281683,1549505.3776233934
2024-11-14,1563868.0794575838,1928338.8762683335,1758512.8339799098,1561227.4493561427,2460829.802049935,1526118.0582528687,1560962.1297216853,1540466.2218380086
2024-11-15,1533579.5020038956,1893912.9961039533,1729238.8849487072,1535442.9914516087,2424525.524118904,1504307.9195984385,1543136.7741773447,1522496.9983195644
2024-11-18,1537115.6335314373,1899920.573861438,1737932.9940197146,1541389.5228245812,2434960.3906011167,1516237.3198716398,1551103.7601577146,1538903.6431365109
2024-11-19,1542964.6706369545,1908582.281498364,1745895.39888413,1549590.9034319723,2449494.751714457,1528085.868364029,1564977.061166819,1558147.216341157
2024-11-20,1552609.8140725677,1912049.5444568289,1743854.3558825352,1546409.8531592316,2437196.1026526783,1548194.3945444336,1562851.4110785588,1574398.1804598817
2024-11-21,1582313.4757700055,1948055.6628686278,1772481.7426768267,1573758.4090006966,2472676.2288677045,1564865.6900066417,1585787.580875615,1596818.9536053275
2024-11-22,1616209.0076735495,1984697.072424681,1807974.5837614017,1601039.5497764167,2539857.3699121657,1599451.1235182777,1612222.0368615505,1629917.6710393322
2024-11-25,1629694.2111799724,2002700.203019324,1822804.7264648064,1610343.5990544248,2549792.0809367737,1612830.951386231,1620703.1787144367,1633627.2661128766
2024-11-26,1635436.771455371,2005350.9368479494,1818990.894732842,1607742.930132558,2568332.473817793,1610932.5230109682,1619062.4508597378,1635930.8876996946
2024-11-27,1628445.9798382386,1993672.1284554487,1809733.0700111496,1604646.652752255,2561499.8400131385,1604577.4889022897,1613263.5845895302,1639615.2245788532
2024-11-29,1632513.9407309736,2000597.9719219324,1819368.560739221,1615063.2006615528,2574555.5909564365,1613742.7167608975,1624839.974893388,1637970.2310153737
2024-12-02,1622724.7871590918,1995598.2862959523,1816544.616099925,1610581.110918389,2566511.629714339,1613201.8668227566,1616341.8238857654,1631560.5562284938
2024-12-03,1627544.17871665,1991460.9107982195,1812514.4089448524,1614021.477031779,2545706.3733474957,1611176.5537648064,1621791.150250897,1635182.2051266036
2024-12-04,1641757.176082711,2015227.9713627405,1828595.586744751,1629747.3722858913,2586046.1231034566,1629718.7405643102,1624088.6616154888,1637544.2463688462
2024-12-05,1635156.2698574546,1983533.857240114,1794159.950139945,1605602.8277236207,2492945.4774689055,1590408.9577319499,1617466.2823195697,1611225.7529087146
2024-12-06,1632737.693861272,1986671.934596004,1798591.6323801125,1609889.456686232,2511592.817693719,1598970.5321984263,1618330.4235345828,1650441.0640471517
2024-12-09,1614771.074842424,1958231.4631575197,1767731.3195635234,1577422.5664162757,2442636.803627517,1567525.521005823,1588917.2788974794,1611986.038477181
2024-12-10,1639254.7169582325,1970791.469857179,1776003.1285582362,1581145.2120613474,2467378.03499442,1574818.0083247607,1593157.0802885361,1601083.2253179003
2024-12-11,1660580.2792478146,1992726.6677044753,1791105.0402021138,1595219.7437701027,2492322.706528434,1588738.9882996147,1613110.214082783,1624797.4452805347
2024-12-12,1649629.7539401515,1976639.8977173092,1774328.4775469035,1579870.8731879743,2469435.0827040933,1570945.183188245,1601690.509557386,1598311.7014934449
2024-12-13,1645323.8368530036,1967058.0082965763,1764275.5850057567,1574199.125376283,2467417.2554994486,1569987.2841004138,1598211.679303737,1580671.2265386959
2024-12-16,1637766.2352032221,1966459.2090734188,1763160.3004779976,1575735.6170106335,2462850.8461311297,1563844.339693993,1590064.101474343,1575886.7170831135
2024-12-17,1623810.5808034532,1947217.8619571975,1742855.3533490505,1556958.29511457,2434397.5670531583,1549850.4550529257,1575843.587133987,1532982.101512034
2024-12-18,1571271.692270328,1880595.4488595875,1683372.890897461,1503790.6733075632,2357901.9728663275,1495021.4413898347,1524973.7261086032,1470763.833431875
2024-12-19,1568194.169605287,1877773.6370658327,1680836.440127791,1502143.1706286825,2368320.8802499888,1493231.3900009408,1527847.607288192,1461993.9890075305
2024-12-20,1559502.8097444195,1875035.4501746616,1681983.193114665,1507165.0733129976,2355644.655947395,1495693.2444220807,1527432.820928304,1465986.1606443734
2024-12-23,1550706.6190694266,1863077.2404906175,1672884.1528786256,1500631.4720102109,2342139.897734928,1491893.243810662,1526559.8980765215,1463264.9945090595
2024-12-24,1565798.4206942741,1878543.374997154,1685210.74421033,1511775.7013718868,2361731.588974675,1503395.191769072,1540966.4084483867,1482994.7752870594
2024-12-26,1567395.623675784,1882225.3498661376,1690673.496450847,1513720.8883979975,2361684.3604845274,1505907.6095538982,1543541.7891248262,1491561.3249531037
2024-12-27,1549565.9353066972,1853146.987159537,1664461.828971099,1490026.6003208677,2329535.0898429104,1489747.9276080618,1528293.4618657532,1477514.526660865
2024-12-30,1528529.15235111,1832053.770681481,1647613.229924279,1477281.8510453673,2298407.4093167214,1479347.9665516443,1519393.6822398666,1492968.0491979744
2024-12-31,1527039.7706328768,1831220.0607642834,1647298.7236259645,1475140.2993451594,2291735.12336508,1478508.3862882215,1516245.744851085,1474691.3749502753
2025-01-02,1541850.7979289633,1844812.578614502,1657049.5791280447,1483637.6909154644,2329892.9263412077,1495908.3658914296,1526835.2843525512,1496280.1304788168
2025-01-03,1538399.4680958854,1846526.686285674,1662793.5469930507,1490996.652605075,2346493.03210347,1508466.5836051186,1531185.6839678474,1503657.6261903462
2025-01-06,1550072.96645621,1854949.838846137,1668775.7534566957,1490815.5038068288,2363276.3549384386,1519500.441626691,1538880.2694185146,1512499.8018875916
2025-01-07,1551820.857464672,1854295.6108703844,1670037.576974302,1490124.926017343,2350282.8015802363,1515166.9802571891,1541612.3144753769,1504233.0708582082
2025-01-08,1558002.9128788647,1857390.7419747508,1674241.114000553,1492663.4999623096,2353169.4520778027,1518036.4593007101,1546900.0579069813,1509599.5339572076
2025-01-10,1544730.8846174504,1836833.2286709067,1657263.7379274392,1476075.8848714572,2337414.31295118,1507842.8649132072,1529132.447650189,1495510.9531716558
2025-01-13,1553867.0791668457,1843330.1507075888,1662822.4633040228,1480147.8872324484,2329737.5440453454,1506252.6239605718,1531955.091216535,1497035.077891974
2025-01-14,1556446.6961669282,1846264.3616543533,1668156.6246905075,1486493.0633362057,2342055.188760586,1517571.3330709913,1542512.904454308,1508151.3717729088
