date,futures_1.0x,futures_1.25x,futures_1.5x,futures_1.75x,futures_2.0x,futures_2.5x,futures_3.0x
2018-03-13,10117335.82692945,10117335.82692945,10117335.82692945,10117335.82692945,10117335.82692945,10117335.82692945,10117335.82692945
2018-03-14,10119744.716412053,10119744.716412053,10119744.716412053,10119744.716412053,10119744.716412053,10119744.716412053,10119744.716412053
2018-03-15,10122154.17943977,10122154.17943977,10122154.17943977,10122154.17943977,10122154.17943977,10122154.17943977,10122154.17943977
2018-03-16,10124564.21614916,10124564.21614916,10124564.21614916,10124564.21614916,10124564.21614916,10124564.21614916,10124564.21614916
2018-03-19,10126974.826676816,10126974.826676816,10126974.826676816,10126974.826676816,10126974.826676816,10126974.826676816,10126974.826676816
2018-03-20,10129386.011159359,10129386.011159359,10129386.011159359,10129386.011159359,10129386.011159359,10129386.011159359,10129386.011159359
2018-03-21,10131797.769733444,10131797.769733444,10131797.769733444,10131797.769733444,10131797.769733444,10131797.769733444,10131797.769733444
2018-03-22,10134210.102535762,10134210.102535762,10134210.102535762,10134210.102535762,10134210.102535762,10134210.102535762,10134210.102535762
2018-03-23,10136623.009703033,10136623.009703033,10136623.009703033,10136623.009703033,10136623.009703033,10136623.009703033,10136623.009703033
2018-03-26,10139036.49137201,10139036.49137201,10139036.49137201,10139036.49137201,10139036.49137201,10139036.49137201,10139036.49137201
2018-03-27,10141450.54767948,10141450.54767948,10141450.54767948,10141450.54767948,10141450.54767948,10141450.54767948,10141450.54767948
2018-03-28,10143865.17876226,10143865.17876226,10143865.17876226,10143865.17876226,10143865.17876226,10143865.17876226,10143865.17876226
2018-04-02,10146280.384757204,10146280.384757204,10146280.384757204,10146280.384757204,10146280.384757204,10146280.384757204,10146280.384757204
2018-04-03,10148696.165801194,10148696.165801194,10148696.165801194,10148696.165801194,10148696.165801194,10148696.165801194,10148696.165801194
2018-04-04,10151112.522031147,10151112.522031147,10151112.522031147,10151112.522031147,10151112.522031147,10151112.522031147,10151112.522031147
2018-04-05,10153529.453584012,10153529.453584012,10153529.453584012,10153529.453584012,10153529.453584012,10153529.453584012,10153529.453584012
2018-04-06,10155946.96059677,10155946.96059677,10155946.96059677,10155946.96059677,10155946.96059677,10155946.96059677,10155946.96059677
2018-04-09,10158365.043206437,10158365.043206437,10158365.043206437,10158365.043206437,10158365.043206437,10158365.043206437,10158365.043206437
2018-04-10,10160783.701550057,10160783.701550057,10160783.701550057,10160783.701550057,10160783.701550057,10160783.701550057,10160783.701550057
2018-04-11,10163202.935764711,10163202.935764711,10163202.935764711,10163202.935764711,10163202.935764711,10163202.935764711,10163202.935764711
2018-04-12,10165622.745987512,10165622.745987512,10165622.745987512,10165622.745987512,10165622.745987512,10165622.745987512,10165622.745987512
2018-04-13,10168043.132355604,10168043.132355604,10168043.132355604,10168043.132355604,10168043.132355604,10168043.132355604,10168043.132355604
2018-04-16,10170464.095006166,10170464.095006166,10170464.095006166,10170464.095006166,10170464.095006166,10170464.095006166,10170464.095006166
2018-04-17,10172885.634076405,10172885.634076405,10172885.634076405,10172885.634076405,10172885.634076405,10172885.634076405,10172885.634076405
2018-04-18,10175307.749703566,10175307.749703566,10175307.749703566,10175307.749703566,10175307.749703566,10175307.749703566,10175307.749703566
2018-04-19,10177730.442024924,10177730.442024924,10177730.442024924,10177730.442024924,10177730.442024924,10177730.442024924,10177730.442024924
2018-04-20,10180153.711177787,10180153.711177787,10180153.711177787,10180153.711177787,10180153.711177787,10180153.711177787,10180153.711177787
2018-04-23,10182577.557299497,10182577.557299497,10182577.557299497,10182577.557299497,10182577.557299497,10182577.557299497,10182577.557299497
2018-04-24,10185001.980527425,10185001.980527425,10185001.980527425,10185001.980527425,10185001.980527425,10185001.980527425,10185001.980527425
2018-04-25,10187426.98099898,10187426.98099898,10187426.98099898,10187426.98099898,10187426.98099898,10187426.98099898,10187426.98099898
2018-04-26,10189852.558851598,10189852.558851598,10189852.558851598,10189852.558851598,10189852.558851598,10189852.558851598,10189852.558851598
2018-04-27,10192278.714222753,10192278.714222753,10192278.714222753,10192278.714222753,10192278.714222753,10192278.714222753,10192278.714222753
2018-04-30,10194705.447249949,10194705.447249949,10194705.447249949,10194705.447249949,10194705.447249949,10194705.447249949,10194705.447249949
2018-05-02,10197132.758070722,10197132.758070722,10197132.758070722,10197132.758070722,10197132.758070722,10197132.758070722,10197132.758070722
2018-05-03,10199560.646822644,10199560.646822644,10199560.646822644,10199560.646822644,10199560.646822644,10199560.646822644,10199560.646822644
2018-05-04,10201989.113643317,10201989.113643317,10201989.113643317,10201989.113643317,10201989.113643317,10201989.113643317,10201989.113643317
2018-05-07,10204418.158670375,10204418.158670375,10204418.158670375,10204418.158670375,10204418.158670375,10204418.158670375,10204418.158670375
2018-05-08,10206847.782041486,10206847.782041486,10206847.782041486,10206847.782041486,10206847.782041486,10206847.782041486,10206847.782041486
2018-05-09,10209277.983894354,10209277.983894354,10209277.983894354,10209277.983894354,10209277.983894354,10209277.983894354,10209277.983894354
2018-05-10,10211708.764366709,10211708.764366709,10211708.764366709,10211708.764366709,10211708.764366709,10211708.764366709,10211708.764366709
2018-05-11,10214140.12359632,10214140.12359632,10214140.12359632,10214140.12359632,10214140.12359632,10214140.12359632,10214140.12359632
2018-05-14,10216572.061720986,10216572.061720986,10216572.061720986,10216572.061720986,10216572.061720986,10216572.061720986,10216572.061720986
2018-05-15,10219004.578878539,10219004.578878539,10219004.578878539,10219004.578878539,10219004.578878539,10219004.578878539,10219004.578878539
2018-05-16,10221437.675206844,10221437.675206844,10221437.675206844,10221437.675206844,10221437.675206844,10221437.675206844,10221437.675206844
2018-05-17,10223871.350843798,10223871.350843798,10223871.350843798,10223871.350843798,10223871.350843798,10223871.350843798,10223871.350843798
2018-05-18,10226305.605927333,10226305.605927333,10226305.605927333,10226305.605927333,10226305.605927333,10226305.605927333,10226305.605927333
2018-05-21,10228740.44059541,10228740.44059541,10228740.44059541,10228740.44059541,10228740.44059541,10228740.44059541,10228740.44059541
2018-05-22,10231175.854986029,10231175.854986029,10231175.854986029,10231175.854986029,10231175.854986029,10231175.854986029,10231175.854986029
2018-05-23,10233611.849237217,10233611.849237217,10233611.849237217,10233611.849237217,10233611.849237217,10233611.849237217,10233611.849237217
2018-05-24,10236048.423487036,10236048.423487036,10236048.423487036,10236048.423487036,10236048.423487036,10236048.423487036,10236048.423487036
2018-05-25,10238485.57787358,10238485.57787358,10238485.57787358,10238485.57787358,10238485.57787358,10238485.57787358,10238485.57787358
2018-05-28,10240923.312534979,10240923.312534979,10240923.312534979,10240923.312534979,10240923.312534979,10240923.312534979,10240923.312534979
2018-05-29,10243361.627609393,10243361.627609393,10243361.627609393,10243361.627609393,10243361.627609393,10243361.627609393,10243361.627609393
2018-05-30,10245800.523235014,10245800.523235014,10245800.523235014,10245800.523235014,10245800.523235014,10245800.523235014,10245800.523235014
2018-05-31,10248239.999550069,10248239.999550069,10248239.999550069,10248239.999550069,10248239.999550069,10248239.999550069,10248239.999550069
2018-06-01,10250680.056692818,10250680.056692818,10250680.056692818,10250680.056692818,10250680.056692818,10250680.056692818,10250680.056692818
2018-06-04,10253120.694801554,10253120.694801554,10253120.694801554,10253120.694801554,10253120.694801554,10253120.694801554,10253120.694801554
2018-06-05,10255561.914014602,10255561.914014602,10255561.914014602,10255561.914014602,10255561.914014602,10255561.914014602,10255561.914014602
2018-06-06,10258003.71447032,10258003.71447032,10258003.71447032,10258003.71447032,10258003.71447032,10258003.71447032,10258003.71447032
2018-06-07,10260446.096307099,10260446.096307099,10260446.096307099,10260446.096307099,10260446.096307099,10260446.096307099,10260446.096307099
2018-06-08,10262889.059663363,10262889.059663363,10262889.059663363,10262889.059663363,10262889.059663363,10262889.059663363,10262889.059663363
2018-06-11,10265332.60467757,10265332.60467757,10265332.60467757,10265332.60467757,10265332.60467757,10265332.60467757,10265332.60467757
2018-06-12,10267776.731488207,10267776.731488207,10267776.731488207,10267776.731488207,10267776.731488207,10267776.731488207,10267776.731488207
2018-06-13,10270221.4402338,10270221.4402338,10270221.4402338,10270221.4402338,10270221.4402338,10270221.4402338,10270221.4402338
2018-06-14,10272666.731052903,10272666.731052903,10272666.731052903,10272666.731052903,10272666.731052903,10272666.731052903,10272666.731052903
2018-06-15,10275112.604084106,10275112.604084106,10275112.604084106,10275112.604084106,10275112.604084106,10275112.604084106,10275112.604084106
2018-06-18,10277559.05946603,10277559.05946603,10277559.05946603,10277559.05946603,10277559.05946603,10277559.05946603,10277559.05946603
2018-06-19,10280006.097337332,10280006.097337332,10280006.097337332,10280006.097337332,10280006.097337332,10280006.097337332,10280006.097337332
2018-06-20,10282453.717836699,10282453.717836699,10282453.717836699,10282453.717836699,10282453.717836699,10282453.717836699,10282453.717836699
2018-06-21,10284901.92110285,10284901.92110285,10284901.92110285,10284901.92110285,10284901.92110285,10284901.92110285,10284901.92110285
2018-06-22,10287350.707274541,10287350.707274541,10287350.707274541,10287350.707274541,10287350.707274541,10287350.707274541,10287350.707274541
2018-06-25,10289800.076490559,10289800.076490559,10289800.076490559,10289800.076490559,10289800.076490559,10289800.076490559,10289800.076490559
2018-06-26,10292250.028889723,10292250.028889723,10292250.028889723,10292250.028889723,10292250.028889723,10292250.028889723,10292250.028889723
2018-06-27,10294700.564610887,10294700.564610887,10294700.564610887,10294700.564610887,10294700.564610887,10294700.564610887,10294700.564610887
2018-06-28,10297151.683792938,10297151.683792938,10297151.683792938,10297151.683792938,10297151.683792938,10297151.683792938,10297151.683792938
2018-06-29,10299603.386574794,10299603.386574794,10299603.386574794,10299603.386574794,10299603.386574794,10299603.386574794,10299603.386574794
2018-07-02,10302055.673095407,10302055.673095407,10302055.673095407,10302055.673095407,10302055.673095407,10302055.673095407,10302055.673095407
2018-07-03,10304508.543493763,10304508.543493763,10304508.543493763,10304508.543493763,10304508.543493763,10304508.543493763,10304508.543493763
2018-07-04,10306961.997908881,10306961.997908881,10306961.997908881,10306961.997908881,10306961.997908881,10306961.997908881,10306961.997908881
2018-07-05,10309416.036479812,10309416.036479812,10309416.036479812,10309416.036479812,10309416.036479812,10309416.036479812,10309416.036479812
2018-07-06,10311870.65934564,10311870.65934564,10311870.65934564,10311870.65934564,10311870.65934564,10311870.65934564,10311870.65934564
2018-07-09,10314325.866645483,10314325.866645483,10314325.866645483,10314325.866645483,10314325.866645483,10314325.866645483,10314325.866645483
2018-07-10,10316781.658518495,10316781.658518495,10316781.658518495,10316781.658518495,10316781.658518495,10316781.658518495,10316781.658518495
2018-07-11,10319238.035103856,10319238.035103856,10319238.035103856,10319238.035103856,10319238.035103856,10319238.035103856,10319238.035103856
2018-07-12,10321694.996540785,10321694.996540785,10321694.996540785,10321694.996540785,10321694.996540785,10321694.996540785,10321694.996540785
2018-07-13,10324152.542968532,10324152.542968532,10324152.542968532,10324152.542968532,10324152.542968532,10324152.542968532,10324152.542968532
2018-07-16,10326610.674526382,10326610.674526382,10326610.674526382,10326610.674526382,10326610.674526382,10326610.674526382,10326610.674526382
2018-07-17,10329069.39135365,10329069.39135365,10329069.39135365,10329069.39135365,10329069.39135365,10329069.39135365,10329069.39135365
2018-07-18,10331528.693589687,10331528.693589687,10331528.693589687,10331528.693589687,10331528.693589687,10331528.693589687,10331528.693589687
2018-07-19,10333988.581373876,10333988.581373876,10333988.581373876,10333988.581373876,10333988.581373876,10333988.581373876,10333988.581373876
2018-07-20,10336449.054845631,10336449.054845631,10336449.054845631,10336449.054845631,10336449.054845631,10336449.054845631,10336449.054845631
2018-07-23,10338910.114144403,10338910.114144403,10338910.114144403,10338910.114144403,10338910.114144403,10338910.114144403,10338910.114144403
2018-07-24,10341371.759409675,10341371.759409675,10341371.759409675,10341371.759409675,10341371.759409675,10341371.759409675,10341371.759409675
2018-07-25,10343833.990780963,10343833.990780963,10343833.990780963,10343833.990780963,10343833.990780963,10343833.990780963,10343833.990780963
2018-07-26,10346296.808397815,10346296.808397815,10346296.808397815,10346296.808397815,10346296.808397815,10346296.808397815,10346296.808397815
2018-07-27,10348760.212399814,10348760.212399814,10348760.212399814,10348760.212399814,10348760.212399814,10348760.212399814,10348760.212399814
2018-07-30,10351224.202926576,10351224.202926576,10351224.202926576,10351224.202926576,10351224.202926576,10351224.202926576,10351224.202926576
2018-07-31,10353688.780117748,10353688.780117748,10353688.780117748,10353688.780117748,10353688.780117748,10353688.780117748,10353688.780117748
2018-08-01,10356153.944113014,10356153.944113014,10356153.944113014,10356153.944113014,10356153.944113014,10356153.944113014,10356153.944113014
2018-08-02,10358619.69505209,10358619.69505209,10358619.69505209,10358619.69505209,10358619.69505209,10358619.69505209,10358619.69505209
2018-08-03,10361086.03307472,10361086.03307472,10361086.03307472,10361086.03307472,10361086.03307472,10361086.03307472,10361086.03307472
2018-08-06,10363552.95832069,10363552.95832069,10363552.95832069,10363552.95832069,10363552.95832069,10363552.95832069,10363552.95832069
2018-08-07,10366020.470929815,10366020.470929815,10366020.470929815,10366020.470929815,10366020.470929815,10366020.470929815,10366020.470929815
2018-08-08,10368488.57104194,10368488.57104194,10368488.57104194,10368488.57104194,10368488.57104194,10368488.57104194,10368488.57104194
2018-08-09,10370957.258796949,10370957.258796949,10370957.258796949,10370957.258796949,10370957.258796949,10370957.258796949,10370957.258796949
2018-08-10,10373426.534334758,10373426.534334758,10373426.534334758,10373426.534334758,10373426.534334758,10373426.534334758,10373426.534334758
2018-08-13,10375896.397795314,10375896.397795314,10375896.397795314,10375896.397795314,10375896.397795314,10375896.397795314,10375896.397795314
2018-08-14,10378366.8493186,10378366.8493186,10378366.8493186,10378366.8493186,10378366.8493186,10378366.8493186,10378366.8493186
2018-08-16,10380837.889044628,10380837.889044628,10380837.889044628,10380837.889044628,10380837.889044628,10380837.889044628,10380837.889044628
2018-08-17,10383309.517113447,10383309.517113447,10383309.517113447,10383309.517113447,10383309.517113447,10383309.517113447,10383309.517113447
2018-08-20,10385781.73366514,10385781.73366514,10385781.73366514,10385781.73366514,10385781.73366514,10385781.73366514,10385781.73366514
2018-08-21,10388254.538839823,10388254.538839823,10388254.538839823,10388254.538839823,10388254.538839823,10388254.538839823,10388254.538839823
2018-08-23,10390727.932777641,10390727.932777641,10390727.932777641,10390727.932777641,10390727.932777641,10390727.932777641,10390727.932777641
2018-08-24,10393201.91561878,10393201.91561878,10393201.91561878,10393201.91561878,10393201.91561878,10393201.91561878,10393201.91561878
2018-08-27,10395676.48750345,10395676.48750345,10395676.48750345,10395676.48750345,10395676.48750345,10395676.48750345,10395676.48750345
2018-08-28,10398151.648571903,10398151.648571903,10398151.648571903,10398151.648571903,10398151.648571903,10398151.648571903,10398151.648571903
2018-08-29,10400627.39896442,10400627.39896442,10400627.39896442,10400627.39896442,10400627.39896442,10400627.39896442,10400627.39896442
2018-08-30,10403103.738821317,10403103.738821317,10403103.738821317,10403103.738821317,10403103.738821317,10403103.738821317,10403103.738821317
2018-08-31,10405580.668282941,10405580.668282941,10405580.668282941,10405580.668282941,10405580.668282941,10405580.668282941,10405580.668282941
2018-09-03,10408058.187489675,10408058.187489675,10408058.187489675,10408058.187489675,10408058.187489675,10408058.187489675,10408058.187489675
2018-09-04,10410536.296581935,10410536.296581935,10410536.296581935,10410536.296581935,10410536.296581935,10410536.296581935,10410536.296581935
2018-09-05,10413014.99570017,10413014.99570017,10413014.99570017,10413014.99570017,10413014.99570017,10413014.99570017,10413014.99570017
2018-09-06,10415494.28498486,10415494.28498486,10415494.28498486,10415494.28498486,10415494.28498486,10415494.28498486,10415494.28498486
2018-09-07,10417974.164576523,10417974.164576523,10417974.164576523,10417974.164576523,10417974.164576523,10417974.164576523,10417974.164576523
2018-09-10,10420454.634615708,10420454.634615708,10420454.634615708,10420454.634615708,10420454.634615708,10420454.634615708,10420454.634615708
2018-09-11,10422935.695242997,10422935.695242997,10422935.695242997,10422935.695242997,10422935.695242997,10422935.695242997,10422935.695242997
2018-09-12,10425417.346599007,10425417.346599007,10425417.346599007,10425417.346599007,10425417.346599007,10425417.346599007,10425417.346599007
2018-09-14,10427899.588824388,10427899.588824388,10427899.588824388,10427899.588824388,10427899.588824388,10427899.588824388,10427899.588824388
2018-09-17,10430382.422059823,10430382.422059823,10430382.422059823,10430382.422059823,10430382.422059823,10430382.422059823,10430382.422059823
2018-09-18,10432865.846446028,10432865.846446028,10432865.846446028,10432865.846446028,10432865.846446028,10432865.846446028,10432865.846446028
2018-09-19,10435349.862123754,10435349.862123754,10435349.862123754,10435349.862123754,10435349.862123754,10435349.862123754,10435349.862123754
2018-09-21,10437834.469233783,10437834.469233783,10437834.469233783,10437834.469233783,10437834.469233783,10437834.469233783,10437834.469233783
2018-09-24,10440319.667916933,10440319.667916933,10440319.667916933,10440319.667916933,10440319.667916933,10440319.667916933,10440319.667916933
2018-09-25,10442805.458314056,10442805.458314056,10442805.458314056,10442805.458314056,10442805.458314056,10442805.458314056,10442805.458314056
2018-09-26,10445291.840566035,10445291.840566035,10445291.840566035,10445291.840566035,10445291.840566035,10445291.840566035,10445291.840566035
2018-09-27,10447778.814813789,10447778.814813789,10447778.814813789,10447778.814813789,10447778.814813789,10447778.814813789,10447778.814813789
2018-09-28,10450266.381198268,10450266.381198268,10450266.381198268,10450266.381198268,10450266.381198268,10450266.381198268,10450266.381198268
2018-10-01,10452754.539860459,10452754.539860459,10452754.539860459,10452754.539860459,10452754.539860459,10452754.539860459,10452754.539860459
2018-10-03,10455243.290941378,10455243.290941378,10455243.290941378,10455243.290941378,10455243.290941378,10455243.290941378,10455243.290941378
2018-10-04,10457732.634582078,10457732.634582078,10457732.634582078,10457732.634582078,10457732.634582078,10457732.634582078,10457732.634582078
2018-10-05,10460222.570923645,10460222.570923645,10460222.570923645,10460222.570923645,10460222.570923645,10460222.570923645,10460222.570923645
2018-10-08,10462713.100107199,10462713.100107199,10462713.100107199,10462713.100107199,10462713.100107199,10462713.100107199,10462713.100107199
2018-10-09,10465204.22227389,10465204.22227389,10465204.22227389,10465204.22227389,10465204.22227389,10465204.22227389,10465204.22227389
2018-10-10,10467695.937564908,10467695.937564908,10467695.937564908,10467695.937564908,10467695.937564908,10467695.937564908,10467695.937564908
2018-10-11,10470188.24612147,10470188.24612147,10470188.24612147,10470188.24612147,10470188.24612147,10470188.24612147,10470188.24612147
2018-10-12,10472681.148084832,10472681.148084832,10472681.148084832,10472681.148084832,10472681.148084832,10472681.148084832,10472681.148084832
2018-10-15,10475174.64359628,10475174.64359628,10475174.64359628,10475174.64359628,10475174.64359628,10475174.64359628,10475174.64359628
2018-10-16,10477668.732797137,10477668.732797137,10477668.732797137,10477668.732797137,10477668.732797137,10477668.732797137,10477668.732797137
2018-10-17,10480163.415828755,10480163.415828755,10480163.415828755,10480163.415828755,10480163.415828755,10480163.415828755,10480163.415828755
2018-10-19,10482658.692832524,10482658.692832524,10482658.692832524,10482658.692832524,10482658.692832524,10482658.692832524,10482658.692832524
2018-10-22,10485154.563949864,10485154.563949864,10485154.563949864,10485154.563949864,10485154.563949864,10485154.563949864,10485154.563949864
2018-10-23,10487651.029322233,10487651.029322233,10487651.029322233,10487651.029322233,10487651.029322233,10487651.029322233,10487651.029322233
2018-10-24,10490148.089091118,10490148.089091118,10490148.089091118,10490148.089091118,10490148.089091118,10490148.089091118,10490148.089091118
2018-10-25,10492645.743398044,10492645.743398044,10492645.743398044,10492645.743398044,10492645.743398044,10492645.743398044,10492645.743398044
2018-10-26,10495143.992384568,10495143.992384568,10495143.992384568,10495143.992384568,10495143.992384568,10495143.992384568,10495143.992384568
2018-10-29,10497642.836192278,10497642.836192278,10497642.836192278,10497642.836192278,10497642.836192278,10497642.836192278,10497642.836192278
2018-10-30,10500142.2749628,10500142.2749628,10500142.2749628,10500142.2749628,10500142.2749628,10500142.2749628,10500142.2749628
2018-10-31,10502642.30883779,10502642.30883779,10502642.30883779,10502642.30883779,10502642.30883779,10502642.30883779,10502642.30883779
2018-11-01,10505142.937958943,10505142.937958943,10505142.937958943,10505142.937958943,10505142.937958943,10505142.937958943,10505142.937958943
2018-11-02,10507644.16246798,10507644.16246798,10507644.16246798,10507644.16246798,10507644.16246798,10507644.16246798,10507644.16246798
2018-11-05,10510145.982506664,10510145.982506664,10510145.982506664,10510145.982506664,10510145.982506664,10510145.982506664,10510145.982506664
2018-11-06,10512648.398216786,10512648.398216786,10512648.398216786,10512648.398216786,10512648.398216786,10512648.398216786,10512648.398216786
2018-11-07,10515151.40974017,10515151.40974017,10515151.40974017,10515151.40974017,10515151.40974017,10515151.40974017,10515151.40974017
2018-11-09,10517655.01721868,10517655.01721868,10517655.01721868,10517655.01721868,10517655.01721868,10517655.01721868,10517655.01721868
2018-11-12,10520159.220794208,10520159.220794208,10520159.220794208,10520159.220794208,10520159.220794208,10520159.220794208,10520159.220794208
2018-11-13,10522664.020608684,10522664.020608684,10522664.020608684,10522664.020608684,10522664.020608684,10522664.020608684,10522664.020608684
2018-11-14,10525169.416804068,10525169.416804068,10525169.416804068,10525169.416804068,10525169.416804068,10525169.416804068,10525169.416804068
2018-11-15,10527675.409522355,10527675.409522355,10527675.409522355,10527675.409522355,10527675.409522355,10527675.409522355,10527675.409522355
2018-11-16,10530181.998905575,10530181.998905575,10530181.998905575,10530181.998905575,10530181.998905575,10530181.998905575,10530181.998905575
2018-11-19,10532689.18509579,10532689.18509579,10532689.18509579,10532689.18509579,10532689.18509579,10532689.18509579,10532689.18509579
2018-11-20,10535196.9682351,10535196.9682351,10535196.9682351,10535196.9682351,10535196.9682351,10535196.9682351,10535196.9682351
2018-11-21,10537705.348465633,10537705.348465633,10537705.348465633,10537705.348465633,10537705.348465633,10537705.348465633,10537705.348465633
2018-11-22,10540214.325929552,10540214.325929552,10540214.325929552,10540214.325929552,10540214.325929552,10540214.325929552,10540214.325929552
2018-11-26,10542723.900769059,10542723.900769059,10542723.900769059,10542723.900769059,10542723.900769059,10542723.900769059,10542723.900769059
2018-11-27,10545234.073126385,10545234.073126385,10545234.073126385,10545234.073126385,10545234.073126385,10545234.073126385,10545234.073126385
2018-11-28,10547744.843143797,10547744.843143797,10547744.843143797,10547744.843143797,10547744.843143797,10547744.843143797,10547744.843143797
2018-11-29,10550256.210963592,10550256.210963592,10550256.210963592,10550256.210963592,10550256.210963592,10550256.210963592,10550256.210963592
2018-11-30,10552768.176728107,10552768.176728107,10552768.176728107,10552768.176728107,10552768.176728107,10552768.176728107,10552768.176728107
2018-12-03,10555280.74057971,10555280.74057971,10555280.74057971,10555280.74057971,10555280.74057971,10555280.74057971,10555280.74057971
2018-12-04,10557793.9026608,10557793.9026608,10557793.9026608,10557793.9026608,10557793.9026608,10557793.9026608,10557793.9026608
2018-12-05,10560307.663113814,10560307.663113814,10560307.663113814,10560307.663113814,10560307.663113814,10560307.663113814,10560307.663113814
2018-12-06,10562822.022081222,10562822.022081222,10562822.022081222,10562822.022081222,10562822.022081222,10562822.022081222,10562822.022081222
2018-12-07,10565336.979705527,10565336.979705527,10565336.979705527,10565336.979705527,10565336.979705527,10565336.979705527,10565336.979705527
2018-12-10,10567852.536129266,10567852.536129266,10567852.536129266,10567852.536129266,10567852.536129266,10567852.536129266,10567852.536129266
2018-12-11,10570368.69149501,10570368.69149501,10570368.69149501,10570368.69149501,10570368.69149501,10570368.69149501,10570368.69149501
2018-12-12,10572885.445945367,10572885.445945367,10572885.445945367,10572885.445945367,10572885.445945367,10572885.445945367,10572885.445945367
2018-12-13,10575402.799622973,10575402.799622973,10575402.799622973,10575402.799622973,10575402.799622973,10575402.799622973,10575402.799622973
2018-12-14,10577920.752670502,10577920.752670502,10577920.752670502,10577920.752670502,10577920.752670502,10577920.752670502,10577920.752670502
2018-12-17,10580439.305230662,10580439.305230662,10580439.305230662,10580439.305230662,10580439.305230662,10580439.305230662,10580439.305230662
2018-12-18,10582958.457446193,10582958.457446193,10582958.457446193,10582958.457446193,10582958.457446193,10582958.457446193,10582958.457446193
2018-12-19,10585478.209459871,10585478.209459871,10585478.209459871,10585478.209459871,10585478.209459871,10585478.209459871,10585478.209459871
2018-12-20,10587998.561414504,10587998.561414504,10587998.561414504,10587998.561414504,10587998.561414504,10587998.561414504,10587998.561414504
2018-12-21,10590519.513452936,10590519.513452936,10590519.513452936,10590519.513452936,10590519.513452936,10590519.513452936,10590519.513452936
2018-12-24,10593041.065718044,10593041.065718044,10593041.065718044,10593041.065718044,10593041.065718044,10593041.065718044,10593041.065718044
2018-12-26,10595563.218352739,10595563.218352739,10595563.218352739,10595563.218352739,10595563.218352739,10595563.218352739,10595563.218352739
2018-12-27,10598085.971499966,10598085.971499966,10598085.971499966,10598085.971499966,10598085.971499966,10598085.971499966,10598085.971499966
2018-12-28,10600609.325302705,10600609.325302705,10600609.325302705,10600609.325302705,10600609.325302705,10600609.325302705,10600609.325302705
2018-12-31,10603133.279903967,10603133.279903967,10603133.279903967,10603133.279903967,10603133.279903967,10603133.279903967,10603133.279903967
2019-01-01,10605657.835446801,10605657.835446801,10605657.835446801,10605657.835446801,10605657.835446801,10605657.835446801,10605657.835446801
2019-01-02,10608182.992074288,10608182.992074288,10608182.992074288,10608182.992074288,10608182.992074288,10608182.992074288,10608182.992074288
2019-01-03,10610708.749929544,10610708.749929544,10610708.749929544,10610708.749929544,10610708.749929544,10610708.749929544,10610708.749929544
2019-01-04,10613235.109155716,10613235.109155716,10613235.109155716,10613235.109155716,10613235.109155716,10613235.109155716,10613235.109155716
2019-01-07,10615762.069895992,10615762.069895992,10615762.069895992,10615762.069895992,10615762.069895992,10615762.069895992,10615762.069895992
2019-01-08,10618289.632293586,10618289.632293586,10618289.632293586,10618289.632293586,10618289.632293586,10618289.632293586,10618289.632293586
2019-01-09,10620817.796491751,10620817.796491751,10620817.796491751,10620817.796491751,10620817.796491751,10620817.796491751,10620817.796491751
2019-01-10,10623346.562633773,10623346.562633773,10623346.562633773,10623346.562633773,10623346.562633773,10623346.562633773,10623346.562633773
2019-01-11,10625875.930862973,10625875.930862973,10625875.930862973,10625875.930862973,10625875.930862973,10625875.930862973,10625875.930862973
2019-01-14,10628405.901322702,10628405.901322702,10628405.901322702,10628405.901322702,10628405.901322702,10628405.901322702,10628405.901322702
2019-01-15,10630936.47415635,10630936.47415635,10630936.47415635,10630936.47415635,10630936.47415635,10630936.47415635,10630936.47415635
2019-01-16,10633467.64950734,10633467.64950734,10633467.64950734,10633467.64950734,10633467.64950734,10633467.64950734,10633467.64950734
2019-01-17,10635999.427519128,10635999.427519128,10635999.427519128,10635999.427519128,10635999.427519128,10635999.427519128,10635999.427519128
2019-01-18,10638531.808335204,10638531.808335204,10638531.808335204,10638531.808335204,10638531.808335204,10638531.808335204,10638531.808335204
2019-01-21,10641064.792099092,10641064.792099092,10641064.792099092,10641064.792099092,10641064.792099092,10641064.792099092,10641064.792099092
2019-01-22,10643598.378954355,10643598.378954355,10643598.378954355,10643598.378954355,10643598.378954355,10643598.378954355,10643598.378954355
2019-01-23,10646132.569044583,10646132.569044583,10646132.569044583,10646132.569044583,10646132.569044583,10646132.569044583,10646132.569044583
2019-01-24,10648667.362513402,10648667.362513402,10648667.362513402,10648667.362513402,10648667.362513402,10648667.362513402,10648667.362513402
2019-01-25,10651202.759504477,10651202.759504477,10651202.759504477,10651202.759504477,10651202.759504477,10651202.759504477,10651202.759504477
2019-01-28,10653738.760161502,10653738.760161502,10653738.760161502,10653738.760161502,10653738.760161502,10653738.760161502,10653738.760161502
2019-01-29,10656275.364628207,10656275.364628207,10656275.364628207,10656275.364628207,10656275.364628207,10656275.364628207,10656275.364628207
2019-01-30,10658812.573048357,10658812.573048357,10658812.573048357,10658812.573048357,10658812.573048357,10658812.573048357,10658812.573048357
2019-01-31,10661350.38556575,10661350.38556575,10661350.38556575,10661350.38556575,10661350.38556575,10661350.38556575,10661350.38556575
